address,gmap_id,latitude,longitude,avg_rating,avg_rating_correction,distance,ml_category,rating_final,score_inm,user_pref,inmueble,inmuser_id
"Rise Athletics LA: Best HIIT, MMA & Kickboxing Classes in Los Angeles CA, #BSMT, 714 S Hill St, Los Angeles, CA 90014",0x80c2c7b565a4ab25:0x9dd372ef0af55a80,34.0454721,-118.2546681,4.9,,300.0,bien,4.9,8.42,user_pref_1,inmueble_3,u1i3
"832 S Francisco Street, 824 Francisco St, Los Angeles, CA 90017",0x80c2c7b0b355a45f:0xd667bf39c33c99fc,34.0477628,-118.2632067,4.4,4.571428571428571,600.0,bien,4.571428571428571,8.42,user_pref_1,inmueble_3,u1i3
"226 W 6th St Garage, 226W W 6th St, Los Angeles, CA 90014",0x80c2c64aba7a7657:0xf2d5d5683dc54677,34.0462472,-118.2519008,1.0,,500.0,bien,1.0,8.42,user_pref_1,inmueble_3,u1i3
"LAZ Parking, 727 S Grand Ave, Los Angeles, CA 90017",0x80c2c7b43290f443:0x7d1f9596eba91cb3,34.0466388,-118.2574197,3.4,4.4,100.0,bien,4.4,8.42,user_pref_1,inmueble_3,u1i3
"Hill Street Pizza, 456 S Hill St, Los Angeles, CA 90013",0x80c2c64b3b8113e3:0x60e527f914f2ee19,34.0488703,-118.2515305,4.4,4.605263157894737,500.0,res,4.605263157894737,8.42,user_pref_1,inmueble_3,u1i3
"East Garage, Los Angeles, CA 90015",0x80c2c7b9b82239a1:0xfde6d6def789916f,34.0451383,-118.2659177,4.5,,900.0,bien,4.5,8.42,user_pref_1,inmueble_3,u1i3
"Joe's Auto Parks Parking, 854 S Main St, Los Angeles, CA 90014",0x80c2c7cb1ba50d33:0xb27f141ff347b070,34.0415281,-118.2544046,4.3,,700.0,bien,4.3,8.42,user_pref_1,inmueble_3,u1i3
"530 S Spring Street, 530 S Spring St, Los Angeles, CA 90015",0x80c2c64a8f0f8961:0x80ee7d4677a66c3f,34.0465788,-118.2502483,3.4,4.117647058823529,600.0,bien,4.117647058823529,8.42,user_pref_1,inmueble_3,u1i3
"Hanger Clinic: Prosthetics & Orthotics, 1127 Wilshire Blvd #310, Los Angeles, CA 90017",0x80c2c7a55f508793:0xc7eb776ec95e8a8d,34.053126,-118.264039,4.2,,900.0,bien,4.2,8.42,user_pref_1,inmueble_3,u1i3
"Happy Day Ice Cream-Sandwiches, 223 W 6th St, Los Angeles, CA 90014",0x80c2c64abbe3038b:0x1f0f9af983fcc352,34.0465726,-118.2515866,4.1,,500.0,res,4.1,8.42,user_pref_1,inmueble_3,u1i3
"Taste of Universal, 600 S Spring St UNIT 108, Los Angeles, CA 90014",0x80c2c6356198499d:0xfa117bf3c3d96433,34.0455767,-118.2507074,4.7,,600.0,res,4.7,8.42,user_pref_1,inmueble_3,u1i3
"Automated Parking Inc, 1 W 2nd St, Los Angeles, CA 90012",0x80c2c64c4eca1b23:0x47608ac0264f93c6,34.0535476,-118.2485398,5.0,,1000.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"Oceanwide Plaza Parking, 1010 Flower St, Los Angeles, CA 90015",0x80c2c726fdc4aedb:0x2800c63e78e263d,34.043962,-118.2628387,4.0,,700.0,bien,4.0,8.42,user_pref_1,inmueble_3,u1i3
"World Trade Center Public Parking, Los Angeles, CA 90071",0x80c2c7b295a036b3:0x496b5213054f40e7,34.0539635,-118.2542198,4.4,,800.0,bien,4.4,8.42,user_pref_1,inmueble_3,u1i3
"508 W Pico Blvd Parking, 508W W Pico Blvd, Los Angeles, CA 90015",0x80c2c7c7b23ad087:0x2662309f31a3539b,34.0395027,-118.2664216,1.0,,1300.0,bien,1.0,8.42,user_pref_1,inmueble_3,u1i3
"737 S Flower St Parking, 737S Flower St, Los Angeles, CA 90017",0x80c2c7b6b7ca294d:0xf53f1744bbf63a6a,34.0480396,-118.2598898,3.3,,300.0,bien,3.3,8.42,user_pref_1,inmueble_3,u1i3
"Park Me Parking Lot, 805S S Spring St, Los Angeles, CA 90014",0x80c2c7cae831e487:0x3ab620540c8e2d5a,34.0430569,-118.2541714,4.5,,500.0,bien,4.5,8.42,user_pref_1,inmueble_3,u1i3
"Great Steak, 1070 Wilshire Blvd, Los Angeles, CA 90017",0x88db140d551abf0b:0xa93ee71a1b0de666,34.051942,-118.262975,3.6,,800.0,res,3.6,8.42,user_pref_1,inmueble_3,u1i3
"Tipsy Grill ""Burgers & Beers"", 217 E 8th St, Los Angeles, CA 90014",0x80c2c775e71e7d35:0x923815cb14028f63,34.041639,-118.251559,4.8,4.7368421052631575,800.0,res,4.7368421052631575,8.42,user_pref_1,inmueble_3,u1i3
"Shopbite, 750 W 7th St s310, Los Angeles, CA 90017",0x80c2c7c1648f4de3:0x8b2667629b0d6acc,34.0478105,-118.2589115,3.3,,200.0,res,3.3,8.42,user_pref_1,inmueble_3,u1i3
"Joe's Auto Parks, 140 S Olive St, Los Angeles, CA 90012",0x80c2c64dc9af7533:0xb4cfb6cb88c30a35,34.0539327,-118.2482903,4.4,,1100.0,bien,4.4,8.42,user_pref_1,inmueble_3,u1i3
"Joe's Auto Parks Parking, 215 S Broadway, Los Angeles, CA 90012",0x80c2c64c023f09d3:0x597ae890ca2e4388,34.0520912,-118.2475755,3.7,3.953488372093023,1000.0,bien,3.953488372093023,8.42,user_pref_1,inmueble_3,u1i3
"South Park Commons, Los Angeles, CA 90015",0x80c2c7fc85774563:0xe1c95818a6047876,34.0410228,-118.2622305,4.4,,900.0,bien,4.4,8.42,user_pref_1,inmueble_3,u1i3
"Public Parking, 1137 S Olive St, Los Angeles, CA 90015",0x80c2c7c8f95eeb57:0xa6848064bf953c44,34.0400536,-118.2618742,3.3,,900.0,bien,3.3,8.42,user_pref_1,inmueble_3,u1i3
"Walgreens, 460 S Broadway, Los Angeles, CA 90013",0x80c2c64afccb05b1:0xf593045bd9d2157c,34.0481,-118.25046,5.0,,600.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"Secret Sesh, 333 S Boylston St, Los Angeles, CA 90017",0x80c2c7ae78a931a1:0xc56d1f7fa095ff5d,34.0562149,-118.2585306,4.2,,1000.0,bien,4.2,8.42,user_pref_1,inmueble_3,u1i3
"Meruelo Wall Street LLC Parking, 857 Wall St, Los Angeles, CA 90014",0x80c2c63340d378d9:0x9a824ad9a413ccf0,34.039307,-118.2516646,4.0,,1000.0,bien,4.0,8.42,user_pref_1,inmueble_3,u1i3
"L.A. Live Lot #4, 944 Georgia St, Los Angeles, CA 90015",0x80c2c7b99190655f:0x2dcab385eb144f07,34.0461978,-118.2662381,4.0,,900.0,bien,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Athena Parking Inc, 1127 Wilshire Blvd, Los Angeles, CA 90017",0x80c2c7a55f508793:0xf1dfaf90c3e44c1c,34.053193199999995,-118.2638542,2.8,,900.0,bien,2.8,8.42,user_pref_1,inmueble_3,u1i3
"Corporate Colocation Inc., 530 W 6th St, Los Angeles, CA 90014",0x80c2c7b4ed60c7a1:0x5ef21e55f12cc1c8,34.0472982,-118.2563496,4.2,,0.0,bien,4.2,8.42,user_pref_1,inmueble_3,u1i3
"KC's Mediterranean Grill, 505 Flower St, Los Angeles, CA 90071",0x80c2c7b3b03af0f3:0x1bbd919c7ba15bb7,34.051544,-118.256895,3.8,,500.0,res,3.8,8.42,user_pref_1,inmueble_3,u1i3
"Walt Disney Concert Hall Parking, 663 W 2nd St, Los Angeles, CA 90012",0x80c2c7182de8eaab:0xa8bc0885239bffb4,34.0550919,-118.250284,5.0,,1000.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"Classic Parking, 131 S Olive St, Los Angeles, CA 90012",0x80c2c64dbbb926f5:0x9efb80348797aa3b,34.054736,-118.248746,3.5,,1100.0,bien,3.5,8.42,user_pref_1,inmueble_3,u1i3
"Joe's Auto Parks, 212 E 7th St, Los Angeles, CA 90014",0x80c2c634fda5d705:0x23b2ac1d0af2d755,34.042327,-118.249975,3.6,4.0,800.0,bien,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Southern Pharmacy Section, 311 S Spring St, Los Angeles, CA 90013",0x80c2c64b75292d09:0xd9eea6a53751382b,34.050197,-118.247354,5.0,,900.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"Earl of Sandwich, 350 S Grand Ave Ste. D5, Los Angeles, CA 90071",0x80c2c64cbb9ef13b:0x6c7ee3aa8fdd63a9,34.0514283,-118.2515466,4.3,4.318181818181818,700.0,res,4.318181818181818,8.42,user_pref_1,inmueble_3,u1i3
"The Lobby, 649 S Olive St, Los Angeles, CA 90017",0x80c2c7b501a0d6f1:0x3289ab6bf1c569e2,34.046993,-118.2553468,4.7,4.294117647058823,100.0,res,4.294117647058823,8.42,user_pref_1,inmueble_3,u1i3
"Trimana, 333 S Hope St, Los Angeles, CA 90071",0x80c2c64d2d8337bd:0x7e39e8c63c1f6358,34.053516,-118.253257,3.0,,800.0,res,3.0,8.42,user_pref_1,inmueble_3,u1i3
"Joe's Auto Parks, 916 S Hill St, Los Angeles, CA 90015",0x80c2c7ca38e269cf:0x4a66e6204fedfc11,34.0422894,-118.2573604,4.5,,600.0,bien,4.5,8.42,user_pref_1,inmueble_3,u1i3
"Equinox Downtown LA, 444 Flower St, Los Angeles, CA 90071",0x80c2c7b30c18845d:0xb0745f7aa70ab45f,34.051561,-118.2549921,3.8,4.146341463414634,500.0,bien,4.146341463414634,8.42,user_pref_1,inmueble_3,u1i3
"Earthbar, 444 Flower St, Los Angeles, CA 90071",0x80c2c7b30f0c2d9d:0x3b1fe466c05d3959,34.0515636,-118.2550713,4.2,,500.0,res,4.2,8.42,user_pref_1,inmueble_3,u1i3
"655 S Hope St Garage, 655S S Hope St, Los Angeles, CA 90017",0x80c2c7b4105d5b61:0xd0f3311e8c7a3199,34.0483243,-118.2576849,4.0,,100.0,bien,4.0,8.42,user_pref_1,inmueble_3,u1i3
"CorePower Yoga, 831 S Hope St, Los Angeles, CA 90017",0x80c2c756ebf51fa3:0xb64c08f167fa8e53,34.0459454,-118.2599081,4.6,,300.0,bien,4.6,8.42,user_pref_1,inmueble_3,u1i3
"Blaze Pizza, 1111 S Figueroa St STE 1600, Los Angeles, CA 90015",0x80c2c7b85dec6307:0x2887dc29c435548e,34.04302,-118.26686,3.3,,1100.0,res,3.3,8.42,user_pref_1,inmueble_3,u1i3
"Public Parking, 974 Cottage Pl, Los Angeles, CA 90015",0x80c2c7b9db9bb3cb:0xb0e2c57dcdfa216e,34.0455609,-118.2646705,4.2,,800.0,bien,4.2,8.42,user_pref_1,inmueble_3,u1i3
"The Gorbals, 216 E 5th St, Los Angeles, CA 90013",0x80c2c64af5c25319:0xbe023bd1f6425296,34.047404799999995,-118.2501497,3.7,3.909090909090909,600.0,res,3.909090909090909,8.42,user_pref_1,inmueble_3,u1i3
"The Promenade Residences, 121 S Hope St, Los Angeles, CA 90012",0x80c2c6529988a93b:0xaef687bdae6be1f2,34.0558496,-118.2508893,5.0,,1100.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"Trimana, 110 E 9th St # Bl34, Los Angeles, CA 90079",0x80c2c7cb74e3bb17:0xc97ad55164a06ac,34.0409931,-118.2554375,5.0,,700.0,res,5.0,8.42,user_pref_1,inmueble_3,u1i3
"Sameday Testing, 1046 S Figueroa St, Los Angeles, CA 90015",0x80c2c7775d3f5c9d:0x582309afddcf1893,34.043796,-118.264526,5.0,,800.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"Togo's Sandwiches, 1111 Wilshire Blvd., Ste. 102 at, S Bixel St, Los Angeles, CA 90017",0x80c2c7b01b64f0c3:0xf0dc73dcc9a10ade,34.052709,-118.263272,4.2,3.388888888888889,800.0,res,3.388888888888889,8.42,user_pref_1,inmueble_3,u1i3
"Laz Parking, 1150 S Grand Ave, Los Angeles, CA 90015",0x80c2c7c8f1a66f51:0x5ca1d09db068d068,34.0398114,-118.2623454,3.4,,1000.0,bien,3.4,8.42,user_pref_1,inmueble_3,u1i3
"Frank R.Seaver Ambulatory Surgery Center, Los Angeles, CA 90017",0x80c2c7a51030d8c7:0xad313b307136aafb,34.0539902,-118.2663241,5.0,,1100.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"SP+ Parking, 648 S Bixel St, Los Angeles, CA 90017",0x80c2c7b02249f30f:0xe5cf654261ac64fc,34.0526432,-118.262742,3.7,,800.0,bien,3.7,8.42,user_pref_1,inmueble_3,u1i3
"759 S Maple Ave, 759 Maple Ave, Los Angeles, CA 90014",0x80c2c6349726b6a9:0x6c58f12c6629b42b,34.0415585,-118.2508493,3.3,,900.0,bien,3.3,8.42,user_pref_1,inmueble_3,u1i3
"Dan's Deli, 300 S Grand Ave, Los Angeles, CA 90071",0x80c2c64ce779e0d9:0xa58ed40b075af57b,34.0524644,-118.2507956,4.0,,800.0,res,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Onyx Lounge, 118 W 5th St, Los Angeles, CA 90013",0x80c2c64a66cce579:0x700117f27a2c98f,34.0471888,-118.2495135,4.0,3.9098360655737694,700.0,res,3.9098360655737694,8.42,user_pref_1,inmueble_3,u1i3
"825 S Santee Street, 825 Santee St, Los Angeles, CA 90014",0x80c2c634b318fe43:0xc0cb2a22cbdea168,34.040949,-118.25256,3.0,,800.0,bien,3.0,8.42,user_pref_1,inmueble_3,u1i3
"Pizza Italia, 311 W 7th St, Los Angeles, CA 90014",0x80c2c7b5435373cf:0x7b3cc16ad00e2204,34.0456191,-118.2537615,4.5,4.357142857142857,300.0,res,4.357142857142857,8.42,user_pref_1,inmueble_3,u1i3
"Ocho Mexican Grill, 630 W 6th St, Los Angeles, CA 90017",0x80c2c7b462ae2325:0x96295e4137d943b7,34.0491035,-118.2561291,4.1,4.377358490566038,200.0,res,4.377358490566038,8.42,user_pref_1,inmueble_3,u1i3
"Joe's Auto Parks Parking, 1158 Flower St, Los Angeles, CA 90015",0x80c2c7c7e5339515:0x6d1ae793b99d197e,34.0415863,-118.2650292,2.0,,1000.0,bien,2.0,8.42,user_pref_1,inmueble_3,u1i3
"Bizaardvark Studio, 450 S Bixel St, Los Angeles, CA 90017",0x80c2c7ae50fe63d5:0x2a30199c63b9174a,34.0555136,-118.2608743,4.3,,1000.0,rec,4.3,8.42,user_pref_1,inmueble_3,u1i3
"Trimana, 888 S Figueroa St, Los Angeles, CA 90017",0x80c2c7b3153ccd27:0x4792cd0231b11c35,34.046738399999995,-118.261977,4.0,,500.0,res,4.0,8.42,user_pref_1,inmueble_3,u1i3
"LAFD Fire Station No. 9, 430 7th St, Los Angeles, CA 90014",0x80c2c633f7ca1ff5:0xf493941081d9d95d,34.0411336,-118.2478886,4.3,,1100.0,bien,4.3,8.42,user_pref_1,inmueble_3,u1i3
"Los Angeles Orthopedic Surgery Specialists, 1127 Wilshire Blvd #408, Los Angeles, CA 90017",0x80c2c6577ee808eb:0xdf08c92563290e21,34.053053,-118.264003,5.0,,900.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"MixaBowl, 818 Wilshire Blvd, Los Angeles, CA 90017",0x80c2c7b15bd72fe9:0x51f9cfe85680673d,34.0496195,-118.2588953,4.3,,300.0,res,4.3,8.42,user_pref_1,inmueble_3,u1i3
"Jose Chiquito, 317 S Broadway A-6, Los Angeles, CA 90013",0x80c2c64b93987fa9:0x6efae46be732a029,34.0506511,-118.2486879,4.2,4.136363636363637,800.0,res,4.136363636363637,8.42,user_pref_1,inmueble_3,u1i3
"406 S Olive St Parking, 406S S Olive St, Los Angeles, CA 90013",0x80c2c64b5e4c164b:0xfc51bff98e489835,34.0505913,-118.2516202,4.0,,600.0,bien,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Fashion Bistro, 908 Santee St, Los Angeles, CA 90079",0x80c2c7cb74e3bb17:0x91079c864a7d87d8,34.0397229,-118.2534816,4.8,,900.0,res,4.8,8.42,user_pref_1,inmueble_3,u1i3
"Asiago Grilled Cheese, 350 S Grand Ave, Los Angeles, CA 90071",0x80c2c64ca14189c7:0x8cdff1cc15625e68,34.0513817,-118.2514821,4.0,,700.0,res,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Flower Market, 723 San Julian St, Los Angeles, CA 90014",0x80c2c6338ea3acfb:0xb51f814510ce727e,34.0408511,-118.2480687,4.5,4.494736842105263,1100.0,bien,4.494736842105263,8.42,user_pref_1,inmueble_3,u1i3
"221 W 2nd St Parking, 221W E 2nd St, Los Angeles, CA 90012",0x80c2c64eae3b9fa9:0xe4d46925cf1120cc,34.0521915,-118.2461796,5.0,,1100.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"Quiznos, 645 W 9th St #107, Los Angeles, CA 90015",0x80c2c7b155a386b7:0x38879220d0ec8410,34.0458723,-118.2605508,2.4,,400.0,res,2.4,8.42,user_pref_1,inmueble_3,u1i3
"Market Restaurant, 862 S Los Angeles St, Los Angeles, CA 90014",0x80c2c7cb46b8933d:0xd0d9fbe02b94509f,34.0407269,-118.2537687,4.1,4.214285714285714,800.0,res,4.214285714285714,8.42,user_pref_1,inmueble_3,u1i3
"Garden Juice, 322 W 7th St, Los Angeles, CA 90014",0x80c2c7b568501495:0xfaeec49eefba4fbc,34.0456148,-118.2542475,4.1,4.291666666666667,300.0,res,4.291666666666667,8.42,user_pref_1,inmueble_3,u1i3
"THE MAIN BARRE, 560 S Main St, Los Angeles, CA 90013",0x80c2c63578810005:0x4a16691abedc7087,34.0452734,-118.249588,3.9,,700.0,bien,3.9,8.42,user_pref_1,inmueble_3,u1i3
"Broadway Spring Center, 333 S Spring St, Los Angeles, CA 90013",0x80c2c64bd0054adb:0x87561ec77c1b3188,34.0496278,-118.2478878,3.6,,900.0,bien,3.6,8.42,user_pref_1,inmueble_3,u1i3
"Downtown Salad Place, 117 W 9th St, Los Angeles, CA 90015",0x80c2c7cb0108b685:0x82fb2c61d15d3273,34.041927,-118.255122,4.9,,600.0,res,4.9,8.42,user_pref_1,inmueble_3,u1i3
"McDonald's, 505 Flower St, Los Angeles, CA 90071",0x80c2c9cc9592c43d:0x43f143dc4055c324,34.051477,-118.2567737,2.4,,500.0,res,2.4,8.42,user_pref_1,inmueble_3,u1i3
"Corner Kafe, 301 E 7th St, Los Angeles, CA 90014",0x80c2c6345c42181d:0xa771d6c445d68034,34.0424936,-118.2489131,3.8,3.9318181818181817,900.0,res,3.9318181818181817,8.42,user_pref_1,inmueble_3,u1i3
"Parking Downtown LA, 530 S Olive St, Los Angeles, CA 90013",0x80c2c7b4cf36f11b:0x90a1413e736f3654,34.0485569,-118.2532885,3.8,,300.0,bien,3.8,8.42,user_pref_1,inmueble_3,u1i3
"Regent Theater, 448 S Main St, Los Angeles, CA 90013, United States",0x80c2c64a0e40c543:0xaa4a3ffd29c99da6,34.0471043,-118.2479757,4.4,4.476868327402135,800.0,rec,4.476868327402135,8.42,user_pref_1,inmueble_3,u1i3
"CVS Pharmacy, 735 S Figueroa St, Los Angeles, CA 90017, United States",0x80c2c7b12fc06ef7:0xb7e90e32e368de9f,34.0490262,-118.2611212,4.2,,400.0,bien,4.2,8.42,user_pref_1,inmueble_3,u1i3
"PARAGON PARKING, 340 S Spring St, Los Angeles, CA 90013",0x80c2c64bcd566861:0x34868f5a395af30d,34.0490301,-118.2474664,3.9,,900.0,bien,3.9,8.42,user_pref_1,inmueble_3,u1i3
"Subway, 404 S Figueroa St Suite 608, Los Angeles, CA 90071",0x80c2c7b244c27dfd:0x82303efe3c70cc46,34.0531874,-118.2565942,3.5,,600.0,res,3.5,8.42,user_pref_1,inmueble_3,u1i3
"City Center Parking, 434 S Broadway, Los Angeles, CA 90013",0x14e1b126dbc81dbf:0xde2c536ad14866b2,34.048344799999995,-118.2499855,2.7,,600.0,bien,2.7,8.42,user_pref_1,inmueble_3,u1i3
"California Pizza Kitchen at Wells Fargo, Wells Fargo Center, 330 S Hope St, Los Angeles, CA 90071",0x80c2c7b2d549c8b5:0x9a240da5776bb56e,34.052536,-118.25232,3.8,,700.0,res,3.8,8.42,user_pref_1,inmueble_3,u1i3
"BESPOKE Cycling Studio, 735 S Figueroa St #105, Los Angeles, CA 90017",0x80c2c7b0df940e4d:0x54b2aa6a369ee72f,34.0492893,-118.2610984,4.3,,400.0,bien,4.3,8.42,user_pref_1,inmueble_3,u1i3
"Indus, 735 S Figueroa St, Los Angeles, CA 90017",0x80c2c7b118850a8b:0xc67380ff6097dd0b,34.0490419,-118.2605094,4.3,,400.0,res,4.3,8.42,user_pref_1,inmueble_3,u1i3
"BKLA, 819 Flower St, Los Angeles, CA 90017",0x80c2c7b6e7931855:0x2462209e9a0cab66,34.0470551,-118.2608535,4.1,,400.0,res,4.1,8.42,user_pref_1,inmueble_3,u1i3
"Grand Central Market Parking Lot - City Center, 252 S Hill St, Los Angeles, CA 90012",0x80c2c64c71565a1b:0xdeeae137426dadc9,34.0517298,-118.2487055,2.2,,900.0,bien,2.2,8.42,user_pref_1,inmueble_3,u1i3
"CrossFit 213, 712 S Hill St, Los Angeles, CA 90014",0x80c2c7ca158c51d1:0x86c1d7bb56e062b,34.045319,-118.254699,4.7,,300.0,bien,4.7,8.42,user_pref_1,inmueble_3,u1i3
"F45 Training Downtown Los Angeles, 1200 S Grand Ave, Los Angeles, CA 90015",0x80c2c78f586f2249:0xdfafc9abb48e1ce6,34.0396278,-118.2635696,5.0,,1100.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"Express Deli, 1055 Wilshire Blvd # 7, Los Angeles, CA 90017",0x80c2c7b02249f30f:0x6f4027fdbd214d0a,34.0523947,-118.2630739,4.2,,800.0,res,4.2,8.42,user_pref_1,inmueble_3,u1i3
"Wok N' Tenders, 312 W Olympic Blvd, Los Angeles, CA 90015",0x80c2b92acff20175:0x95e76cd007975be5,34.041702,-118.2588436,4.5,,700.0,res,4.5,8.42,user_pref_1,inmueble_3,u1i3
"City Center Parking, 1348 Ingraham St, Los Angeles, CA 90017",0x80c2c7a524e5342d:0xa0f10242e546821,34.0522983,-118.2669919,3.6,,1100.0,bien,3.6,8.42,user_pref_1,inmueble_3,u1i3
"IJC, 550 S Hill St, Los Angeles, CA 90013",0x80c2c7b52adaaa7f:0xb6a19799c95fd29d,34.0476128,-118.2525824,5.0,,400.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"EJ's Bites, 949 S Figueroa St, Los Angeles, CA 90015",0x80c2c7b77eaa5acb:0x2807465cf3149363,34.0452807,-118.2640504,4.2,,700.0,res,4.2,8.42,user_pref_1,inmueble_3,u1i3
"United Artists, 921 S Broadway, Los Angeles, CA 90015",0x80c2c7ca4cf2a0af:0x3da5ef6c2ab26397,34.0416736,-118.2569737,4.9,,600.0,rec,4.9,8.42,user_pref_1,inmueble_3,u1i3
"Unified Parking Services INC, 1015 W Olympic Blvd, Los Angeles, CA 90015",0x80c2c7b9819ace21:0xc59296d3205e8738,34.0461315,-118.2671869,1.7000000000000002,,1000.0,bien,1.7000000000000002,8.42,user_pref_1,inmueble_3,u1i3
"J J Deli, 640 S Hill St # M25, Los Angeles, CA 90014",0x80c2c7b5473519c5:0xcfbae7e20b360742,34.0463561,-118.2535648,4.7,,300.0,res,4.7,8.42,user_pref_1,inmueble_3,u1i3
"Presto Grill Restaurant, 830 Maple Ave, Los Angeles, CA 90014",0x80c2c633573874e9:0x4f886aa807ea0fed,34.0399781,-118.2520237,4.5,,900.0,res,4.5,8.42,user_pref_1,inmueble_3,u1i3
"501 S Bixel St Parking, 501S S Bixel St, Los Angeles, CA 90017",0x80c2c7afba9a131b:0x1075b51c3bba0f8,34.0549004,-118.262206,5.0,,1000.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"700 Wilshire Blvd Garage, 649S S Hope St, Los Angeles, CA 90017",0x80c2c7b40ef045a3:0xbc8229ffe10eb906,34.0486771,-118.2575421,3.7,,200.0,bien,3.7,8.42,user_pref_1,inmueble_3,u1i3
"Subway, 712 S Los Angeles St, Los Angeles, CA 90014",0x80c2c634e3beb889:0xb2b98b82a97345b8,34.0428346,-118.2506757,4.0,,800.0,res,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Saffron Indian Restaurant, 300 South Grand Ave LP100, Los Angeles, CA 90071",0x80c2c64cc2f45323:0x340d015550b950e,34.0516212,-118.2507909,4.5,,700.0,res,4.5,8.42,user_pref_1,inmueble_3,u1i3
"e stretto, 351 S Broadway, Los Angeles, CA 90013",0x80c2c72ef9af425d:0xa7e7e96b8870511a,34.0499857,-118.2493503,4.8,,700.0,res,4.8,8.42,user_pref_1,inmueble_3,u1i3
"Pizza Sociale, 448 W Olympic Blvd, Los Angeles, CA 90015",0x80c2c7303d466769:0x67b7e9cbc1de2fc3,34.0425751,-118.2603451,4.8,,600.0,res,4.8,8.42,user_pref_1,inmueble_3,u1i3
"The Briks, 1111 S Hope St #110, Los Angeles, CA 90015",0x80c2c7c804bb12f1:0x40e8520f8e359d26,34.0422653,-118.2634139,4.1,,800.0,res,4.1,8.42,user_pref_1,inmueble_3,u1i3
"Pellicola Pizzeria, 421 W 8th St, Los Angeles, CA 90014",0x80c2c7b584dfc2e1:0x4d180e81dc1f9397,34.045055999999995,-118.2562864,4.0,,300.0,res,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Cafe Prezzo, 445 S Figueroa St, Los Angeles, CA 90071",0x80c2c7b2389525eb:0x30290e705aa95ffa,34.0530169,-118.2574795,4.0,,600.0,res,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Kinder's BBQ, 1111 S Figueroa St, Los Angeles, CA 90015",0x80c2c7b85f0cd0d7:0x14d80717bf285565,34.043065299999995,-118.2671866,4.3,,1100.0,res,4.3,8.42,user_pref_1,inmueble_3,u1i3
"Two Boots, 828 South Broadway W 8th, E 9th St, Los Angeles, CA 90014",0x80c2c7caf3fa8d19:0x69045145dd2dbc2d,34.0429992,-118.2552527,4.2,,500.0,res,4.2,8.42,user_pref_1,inmueble_3,u1i3
"Kiss Pizza, 609 1/2 S Broadway, Los Angeles, CA 90014",0x80c2c64ab5bd22db:0xf5037d33c7803ad5,34.0464329,-118.2524453,4.0,,400.0,res,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Locali, Floor Lobby The Academy Award Clothing Building, 817 S Los Angeles St #1st, Los Angeles, CA 90014",0x80c2c7cb2e4acadf:0xedd6252d2943c953,34.041812199999995,-118.2531288,4.1,,700.0,res,4.1,8.42,user_pref_1,inmueble_3,u1i3
"sweetgreen, 410 W 8th St, Los Angeles, CA 90014",0x80c2c7c223775fcd:0x33fe9b8063b60da2,34.0446324,-118.256395,4.4,,300.0,res,4.4,8.42,user_pref_1,inmueble_3,u1i3
"ChocoChicken, 403 W 12th St, Los Angeles, CA 90015",0x80c2c7c864d8229f:0xbe429d090d3abe04,34.0404431,-118.2635365,3.6,,1000.0,res,3.6,8.42,user_pref_1,inmueble_3,u1i3
"Subway, 508 W 7th St, Los Angeles, CA 90014",0x80c2c7b45248b187:0x6405249c15af5a7,34.0466594,-118.2558727,4.0,,100.0,res,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Nazo's Bakery, 810 W 8th St, Los Angeles, CA 90017",0x80c2c7b6c30b2599:0x3ee450a2374bdc51,34.0473895,-118.2606124,4.5,,400.0,res,4.5,8.42,user_pref_1,inmueble_3,u1i3
"LA Chapter, 927 S Broadway, Los Angeles, CA 90015",0x80c2c7ca4a91303f:0xb1904bea38227aa8,34.0417948,-118.2568792,4.0,,600.0,res,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Lemonade, 505 S Flower St City National Plaza, Los Angeles, CA 90071",0x80c2c7b3b03af0f3:0x72dac74ab6281b25,34.0513446,-118.2568087,4.4,,400.0,res,4.4,8.42,user_pref_1,inmueble_3,u1i3
