address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,Hours_day,Hours_night,fecha
"Q-Nails, 1713 E Vernon Ave, Los Angeles, CA 90058",0x80c2c8f2f5929b17:0xd29e6ac9a0e3158c,34.0042492,-118.2425938,['Nail salon'],3.3,37,0,0,2024-07-05
"G & O Rug & Carpet Cleaning, 4126 S Central Ave, Los Angeles, CA 90011",0x80c2c904dc999f9f:0xc37f207268539606,34.0085045,-118.2562643,['Cleaners'],5.0,5,0,0,2024-07-05
"Sky High Ink, 127 W Manchester Ave #1, Los Angeles, CA 90003",0x80c2c9bf9e40735f:0xdc1340d128e6cc3,33.9604042,-118.2750264,"['Tattoo shop', 'Body piercing shop', 'Tattoo and piercing shop']",4.3,144,0,0,2024-07-05
"CC Central Caregivers Inc., 9223 S Central Ave, Los Angeles, CA 90002",0x80c2c9832b5fe533:0x1e650ca36513b205,33.9520534,-118.2559485,['Cannabis store'],4.2,18,0,0,2024-07-05
"Iglesia Cristiana De Los Angeles, 10956 S Vermont Ave, Los Angeles, CA 90044",0x80c2c9f91b1ae5c3:0x25d31e16aed7f22e,33.9359447,-118.2911685,"['Pentecostal church', 'Church']",4.3,33,0,0,2024-07-05
"T-Mobile, 1290 S La Cienega Blvd, Los Angeles, CA 90035",0x80c2b9699023cb6b:0x9c1d9ef815cf08ac,34.0536105,-118.3759341,"['Cell phone store', 'Electronic parts supplier', 'Electronics store', 'Telephone company']",4.0,88,0,0,2024-07-05
"PRO DJ MART INC., 1145 E 11th St, Los Angeles, CA 90021",0x80c2c6294894ee2f:0xf6bd48e1efd94bd0,34.0310347,-118.2456119,['DJ supply store'],3.7,3,0,0,2024-07-05
"Franklin-Ivar Park, 1900 Ivar Ave, Los Angeles, CA 90028",0x80c2bf3c2af41c75:0x89a57528e4013221,34.1054332,-118.3287742,"['Park', 'Tourist attraction']",4.2,67,0,0,2024-07-05
"Summerland Ave & Patton Ave (Eastbound), Los Angeles, CA 90732",0x80dd49e72014e21b:0x77ce17f3c4217b8e,33.746907,-118.306622,['Bus stop'],5.0,1,0,0,2024-07-05
"Never Caged, 1842 W Washington Blvd, Los Angeles, CA 90007",0x80c2c7f893154697:0x36c3404982c7153b,34.0397099,-118.2987956,['Vegan restaurant'],4.0,17,0,0,2024-07-05
"Office Party, 4514 N Figueroa St, Los Angeles, CA 90065",0x80c2c69fdd8fd5bf:0x7986114c043c2946,34.096453,-118.206448,['Event venue'],4.0,18,0,0,2024-07-05
"Mariscos El Rey Del Mar, 430 N Indiana St, Los Angeles, CA 90063",0x80c2c5f7c0bfa7e9:0x776125bdb331c706,34.0409228,-118.1924308,['Restaurant'],4.3,13,0,0,2024-07-05
"California Lemon Law Attorney - Law Offices of Sotera L. Anderson, 811 Wilshire Blvd #1700, Los Angeles, CA 90017",0x80c2c70597deb0af:0x29e9f6ad3324ca76,34.049693999999995,-118.2582334,"['Attorney', 'General practice attorney', 'Law firm', 'Legal services']",4.9,8,0,0,2024-07-05
"Maria's Restaurant, 3401 N Figueroa St, Los Angeles, CA 90065",0x80c2c690824808b1:0xbbe8137a3f8c95b6,34.0876362,-118.2176957,['Salvadoran restaurant'],4.4,114,0,0,2024-07-05
"Graciela's Restaurant, 2553 W Pico Blvd, Los Angeles, CA 90006",0x80c2c785d72d6db5:0x6f0349dcf9ec9ea1,34.0473702,-118.2932398,['Mexican restaurant'],4.1,88,0,0,2024-07-05
"Metro by T-Mobile, 8026 S Central Ave, Los Angeles, CA 90001",0x80c2c9a11a421649:0x2f093c09705ddcb,33.9657805,-118.256179,"['Cell phone store', 'Electronic parts supplier', 'Electronics store', 'Telephone company']",4.6,38,0,0,2024-07-05
"Baja Smog & Test Only Center, 7656 S Main St, Los Angeles, CA 90003",0x80c2c9b7af134091:0xce1ec99b572ec5d3,33.9702803,-118.2736581,['Smog inspection station'],4.4,18,0,0,2024-07-05
"Amay's Bakery & Noodle Co Inc, 837 E Commercial St, Los Angeles, CA 90012",0x80c2c64024b82597:0x3c61d05b3342ddff,34.0527671,-118.2298552,"['Bakery', 'Chinese bakery', 'Manufacturer', 'Wholesale bakery']",4.6,24,0,0,2024-07-05
"Enterprise Rent-A-Car, 10799 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2bb9cae9c72bf:0x9b3c288d09bce9d6,34.050806,-118.4346905,"['Car rental agency', 'Van rental agency']",4.0,155,0,0,2024-07-05
"Space NK Bloomingdale's Century City, 10250 Santa Monica Blvd, Los Angeles, CA 90067",0x80c2bb8b7b1d1af9:0xee62239008111572,34.0590031,-118.418866,"['Cosmetics store', 'Beauty product supplier', 'Beauty supply store', 'Health and beauty shop']",4.0,8,0,0,2024-07-05
"Beverly Hills Cleaners, 9164 W Pico Blvd, Los Angeles, CA 90035",0x80c2b95f14baaaab:0x424168a413639815,34.05505,-118.3914354,['Dry cleaner'],4.4,54,0,0,2024-07-05
"See's Candies, 10250 Santa Monica Blvd, Los Angeles, CA 90067",0x80c2bb8c813c55d7:0xb5fee629d3806fb7,34.0576097,-118.4187179,"['Chocolate shop', 'Candy store', 'Gift basket store', 'Gift shop']",4.4,38,0,0,2024-07-05
"Wilshire Terrace Salon, 10375 Wilshire Blvd, Los Angeles, CA 90024",0x80c2bc79f816dfc3:0xd44d831d71eee9bc,34.067671,-118.428666,['Beauty salon'],4.5,2,0,0,2024-07-05
"Dutra Cicero, 10375 Wilshire Blvd, Los Angeles, CA 90024",0x80c2bc79f816dfc3:0x2f513d8ce6ac306e,34.067671,-118.428666,['Beauty salon'],4.7,3,0,0,2024-07-05
"YMI Jeanswear, Inc., 1155 S Boyle Ave, Los Angeles, CA 90023",0x80c2c8a657f89eb3:0x825ffe510b79f52,34.030651,-118.2223052,['Fashion designer'],4.1,25,0,0,2024-07-05
"Viajes Futura, 5201 E Olympic Blvd, Los Angeles, CA 90022",0x80c2cfa816d1de1b:0x1c7caffed2cea526,34.0165929,-118.1582275,['Travel agency'],4.0,6,0,0,2024-07-05
"Press Brothers Juicery & Kitchen, 5913 Franklin Ave, Los Angeles, CA 90028",0x80c2bf46cb271841:0xe82dc19e10aabc62,34.105503,-118.318624,"['Organic restaurant', 'Coffee shop', 'Health food restaurant', 'Juice shop', 'Salad shop', 'Vegetarian cafe and deli']",4.7,18,0,0,2024-07-05
"The Hedding Law Firm, 11701 S La Cienega Blvd, Los Angeles, CA 90045",0x80c2b6bdd8df1703:0x286166e30a714ed9,33.928027199999995,-118.3700984,['Legal services'],5.0,1,0,0,2024-07-05
"G&S Alternator, 6027 S Hoover St, Los Angeles, CA 90044",0x80c2c83004dccb7d:0x8565d41b37949400,33.9847222,-118.2872222,['Auto parts store'],4.7,8,0,0,2024-07-05
"T-Mobile, 2919 Los Feliz Blvd Suite E-1, Los Angeles, CA 90039",0x80c2c0e7c43a5fd1:0x8174c765c49cfcdb,34.126738,-118.2632612,"['Cell phone store', 'Electronic parts supplier', 'Electronics store', 'Telephone company']",3.7,135,0,0,2024-07-05
"Crawfish On Fire, 4411 N Eagle Rock Blvd, Los Angeles, CA 90041",0x80c2c14f79adb033:0xb5dc946d380e3ee5,34.1246274,-118.2209828,"['Restaurant', 'Seafood restaurant']",4.2,33,0,0,2024-07-05
"Baida Jewelry, 550 S Hill St #830, Los Angeles, CA 90013",0x80c2c64ad417650b:0x3c48b560e34c3934,34.0475472,-118.2524604,"['Jewelry store', 'Diamond dealer', 'Jeweler', 'Jewelry designer', 'Watch store', 'Wholesale jeweler']",4.9,36,0,0,2024-07-05
"Victoria's Secret, 380 World Way, Los Angeles, CA 90045, United States",0x80c2b120b4787b79:0x4c165c40171b7d2c,33.9432748,-118.4106868,['Lingerie store'],4.5,38,0,0,2024-07-05
"Farida, 6266 Sunset Blvd, Los Angeles, CA 90028",0x80c2bf37761a075f:0x689c5d43f3484e64,34.0977463,-118.3257846,['Mediterranean restaurant'],4.3,28,0,0,2024-07-05
"YogaWorks Playa Vista, 12746 W Jefferson Blvd Suite 3120, Los Angeles, CA 90094",0x80c2b098a1a98ce3:0x61b8cd7f4c4f3b5a,33.977501,-118.41651,"['Yoga studio', 'Boutique']",3.8,18,0,0,2024-07-05
"Holly Nails, 1133 Vermont Ave #4, Los Angeles, CA 90006",0x80c2c7846c808913:0x290b33743d1891dd,34.0497667,-118.2920222,['Nail salon'],3.7,68,0,0,2024-07-05
"CVS, 1701 S Western Ave, Los Angeles, CA 90006",0x80c2b87aed3edb87:0xad8703618b227f3,34.0427798,-118.3101498,"['Drug store', 'Convenience store', 'Cosmetics store']",3.0,71,0,0,2024-07-05
"99+ Bargains, S Western Ave, Los Angeles, CA 90006",0x80c2b8706994ca55:0x30e32f6c0eca6c02,34.0401096,-118.3094367,['Discount store'],4.2,23,0,0,2024-07-05
"Fancy Cuts Beauty Salon, 1815 S Western Ave, Los Angeles, CA 90006",0x80c2b94ec5a17b03:0xa3366d07f6d49ecd,34.041295,-118.3091798,['Barber shop'],5.0,1,0,0,2024-07-05
"Playas De San Blas, 4020 W Washington Blvd Suite 4, Los Angeles, CA 90018",0x80c2b85c70853fb3:0xc2a951a21f31bb69,34.0396867,-118.3272571,"['Mexican restaurant', 'Restaurant']",3.8,6,0,0,2024-07-05
"we live in space, 2520 W Jefferson Blvd, Los Angeles, CA 90018",0x80c2b83fd13217f3:0x923034e75e5a0e65,34.0254836,-118.3232017,['Dance company'],4.7,8,0,0,2024-07-05
"NATIVE IMPORT-IMPORTADORA ECUATORIANA, 396 S Los Angeles St Suite 21, Los Angeles, CA 90013",0x80c2c649e158419f:0x73b1d702d9f30b87,34.047232,-118.245717,['Mexican goods store'],4.5,18,0,0,2024-07-05
"Fire Hot Yoga, 700 W 1st St, Los Angeles, CA 90012",0x80c2c65283fb6591:0x1ee52b6ac7440354,34.0560733,-118.2505455,['Yoga studio'],4.1,58,0,0,2024-07-05
"Double Take, 10740 Wilshire Blvd, Los Angeles, CA 90024",0x80c2bb807a1611b5:0xd0192b346b1c0f0e,34.0602052,-118.43749,"['American restaurant', 'Bar', 'Cocktail bar', 'Lounge']",4.1,68,0,0,2024-07-05
"Hollywood Chamber of Commerce, 6255 Sunset Blvd #150, Los Angeles, CA 90028",0x80c2bf20897d8111:0x4d8bfb330a77b648,34.0985604,-118.3253244,['Chamber of Commerce'],4.0,257,0,0,2024-07-05
"Marcy Jeans, INC., 2885 E Washington Blvd, Los Angeles, CA 90023",0x80c2c8b759cc744f:0x6b424362d48f955b,34.017432,-118.2173754,['Clothing store'],3.0,1,0,0,2024-07-05
"World nails and spa, 2427 N Broadway, Los Angeles, CA 90031",0x80c2c67d6992047b:0xe41c5945e37fb436,34.0737928,-118.2160241,['Nail salon'],4.0,93,0,0,2024-07-05
"Barney's Liquors & Market, 5001 Monte Vista St, Los Angeles, CA 90042",0x80c2c41d17fdde29:0x9e6c11dc4007a3da,34.1073413,-118.2036595,['Liquor store'],4.1,38,0,0,2024-07-05
"Cena Vegan, 5052 York Blvd, Los Angeles, CA 90042",0x80c2c3ffcd915555:0xf096db33fee1d8df,34.1209441,-118.2052237,['Vegan restaurant'],4.3,16,0,0,2024-07-05
"Levin & Nalbandyan, LLP, 811 Wilshire Blvd #800, Los Angeles, CA 90017",0x80c2c7b3e3986469:0x77e920a6cb4a09d2,34.0497842,-118.2582317,"['Employment attorney', 'Personal injury attorney']",4.2,25,0,0,2024-07-05
"Mercedes Benz Werkstatt, 2945 1/2, Westwood Blvd, Los Angeles, CA 90064",0x14e1b092a9a46447:0x5f452b993ad75ff4,34.0307698,-118.4217186,"['Auto repair shop', 'Auto electrical service', 'Auto glass shop', 'Diagnostic center', 'Mechanic', 'Oil change service', 'Transmission shop']",4.7,14,0,0,2024-07-05
"Torres Barber Shop, 5219 N Figueroa St, Los Angeles, CA 90042",0x80c2c41b9be0bc2f:0xa81cbddedb97ad24,34.1067679,-118.1989406,['Barber shop'],4.4,47,0,0,2024-07-05
"TEX•COTE®, 5950 S Avalon Blvd, Los Angeles, CA 90003",0x80c2c84e06559d05:0xf30001b7aa1f1666,33.9858205,-118.2650247,['Manufacturer'],3.9,8,0,0,2024-07-05
"Jin China Bistro, 123 Astronaut Ellison S Onizuka St Suite #202, Los Angeles, CA 90012",0x80c2c7da96cbddd7:0xf8dd522092732e52,34.0501149,-118.2423973,['Restaurant'],4.5,58,0,0,2024-07-05
"Jose Chiquito, 317 S Broadway A-6, Los Angeles, CA 90013",0x80c2c64b93987fa9:0x6efae46be732a029,34.0506511,-118.2486879,"['Breakfast restaurant', 'Brunch restaurant', 'Californian restaurant', 'Mexican restaurant', 'Sandwich shop']",4.2,58,0,0,2024-07-05
"406 S Olive St Parking, 406S S Olive St, Los Angeles, CA 90013",0x80c2c64b5e4c164b:0xfc51bff98e489835,34.0505913,-118.2516202,['Parking lot'],4.0,4,0,0,2024-07-05
"D's Original Take Out Grill, 7873 S Western Ave, Los Angeles, CA 90047",0x80c2b62d0f38babb:0xbea67f4318669b8d,33.967454,-118.3092081,"['Soul food restaurant', 'American restaurant', 'Grill', 'Barbecue restaurant', 'Family restaurant', 'Delivery Restaurant', 'Takeout Restaurant', 'Seafood restaurant', 'Vegetarian restaurant']",4.3,184,0,0,2024-07-05
"Church of the Nazarene, 1419 W Vernon Ave, Los Angeles, CA 90062",0x80c2b7fd40253ca3:0x95dca2d8ba264ed9,34.0038126,-118.3009891,['Church of the Nazarene'],5.0,3,0,0,2024-07-05
"Prestige Autobody & Paint, 10700 S Figueroa St, Los Angeles, CA 90061",0x80c2c9f69dd15555:0x87b3c88e9a875fad,33.9388662,-118.2821357,"['Auto body shop', 'Auto restoration service']",4.8,5,0,0,2024-07-05
"Jang Choong Dong Restaurant, 2716 W Olympic Blvd, Los Angeles, CA 90006",0x80c2c783c0c4cffb:0xcacdeca711484d01,34.0521854,-118.2922646,['Korean restaurant'],4.3,78,0,0,2024-07-05
"L'Assiette Steak Frites, 7166 Melrose Ave, Los Angeles, CA 90046",0x80c2b8d552eed923:0x566274d3789b47e,34.083326,-118.345741,"['Steak house', 'Bistro', 'Fine dining restaurant', 'French restaurant', 'Restaurant', 'Wine bar']",4.5,98,0,0,2024-07-05
"Helen Lee - State Farm Insurance Agent, 2535 W Olympic Blvd, Los Angeles, CA 90006",0x80c2c79c9d4f5885:0x7cad8cfd3cbf1499,34.0526418,-118.2856277,"['Insurance agency', 'Auto insurance agency', 'Home insurance agency', 'Life insurance agency', ""Renter's insurance agency""]",3.4,16,0,0,2024-07-05
"Bul Bul E Jokbal, 379 N Western Ave, Los Angeles, CA 90004",0x80c2b95ea1c82b1d:0x11d99809de0df36a,34.0779952,-118.3093104,"['Korean restaurant', 'Restaurant']",4.4,18,0,0,2024-07-05
"IconFit, 12100 W Olympic Blvd Ste 100, Los Angeles, CA 90064",0x80c2bbc3193ab8ff:0xd4e28e2d5d656422,34.0319271,-118.4542316,"['Gym', 'Fitness center', 'Personal trainer', 'Physical fitness program', 'Pilates studio', 'Sauna', 'Yoga studio']",4.7,13,0,0,2024-07-05
"AVA North Hollywood, 5077 Lankershim Blvd, Los Angeles, CA 91601",0x80c295f47281b623:0xa0aa8ee2bd0f1a18,34.1627355,-118.3737926,"['Apartment building', 'Apartment complex', 'Apartment rental agency', 'Townhouse complex']",4.7,86,0,0,2024-07-05
"DTLA Smoke Shop, 223 1/2 W 6th St, Los Angeles, CA 90014",0x80c2c7e040ae18eb:0x88307295657a0064,34.0465307,-118.2516338,"['Tobacco shop', 'Cigar shop', 'Convenience store', 'Glass shop', 'Glassware store', 'Hookah store', 'Market', 'Snack bar', 'Tobacco supplier', 'Vaporizer store']",4.0,73,0,0,2024-07-05
"King's Barber Shop, 7016 S Western Ave, Los Angeles, CA 90047",0x80c2b7d19a515555:0x2a3309f6ec7dbb68,33.9756713,-118.3087743,['Barber shop'],4.4,18,0,0,2024-07-05
"Verve Coffee Roasters, 833 S Spring St, Los Angeles, CA 90014, United States",0x80c2c7cae3d71feb:0x54d649fbcafecc5b,34.0423681,-118.2545639,['Coffee shop'],4.5,848,0,0,2024-07-05
"Continental Ice Cream, 3325 S Central Ave, Los Angeles, CA 90011",0x80c2c86333f16e89:0x96b660f3b4e36aae,34.013348,-118.256888,"['Ice cream shop', 'Candy store', 'Frozen dessert supplier', 'Party equipment rental service']",4.3,28,0,0,2024-07-05
"Real Line Music - Recording Studio, 1141 Seward St, Los Angeles, CA 90038",0x80c2bf27bebbe58d:0x351110a49c93bd53,34.0925093,-118.3335446,['Recording studio'],4.7,21,0,0,2024-07-05
"LADC Studios, 5955 S Western Ave, Los Angeles, CA 90047",0x80c2b7dcec80fadb:0xc76e8b767212fb0f,33.9867278,-118.3091284,['Recording studio'],4.8,16,0,0,2024-07-05
"M&K mini Market, 4117 S Central Ave, Los Angeles, CA 90011",0x80c2c863dc3de9d5:0x33c49d24ca9388b7,34.0086974,-118.2567794,['Market'],4.5,8,0,0,2024-07-05
"Ambassadors For Christ Christian Embassy's Me Pttot, 9440 S Western Ave, Los Angeles, CA 90044",0x80c2b6228ec314d3:0xa37b15a91f4b6f6a,33.950111,-118.308708,"['Non-denominational church', 'Religious organization']",4.2,8,0,0,2024-07-05
"Antigua Wood Crafts, 214 E 57th St, Los Angeles, CA 90011",0x80c2c84613494185:0x5300889ee327e2b0,33.9906002,-118.2712262,['Woodworker'],3.9,8,0,0,2024-07-05
"Elegance Beauty Salon, 1366 Sunset Blvd, Los Angeles, CA 90026",0x80c2c6fd9bc07205:0x42ecb3a68a793477,34.0732376,-118.2516546,['Beauty salon'],5.0,4,0,0,2024-07-05
"MI Hair Lounge, 5001 Wilshire Blvd # 113, Los Angeles, CA 90036",0x80c2b8e723a41c5f:0x931670b75bc75d2a,34.0626205,-118.3395686,['Hair salon'],4.7,25,0,0,2024-07-05
"Garment Stage, 914 E 9th St, Los Angeles, CA 90021",0x80c2c62dc551cee7:0x5c2fbcf1fc855cef,34.0343525,-118.247609,,4.3,4,0,0,2024-07-05
"Landus Law, Inc., 8929 S Sepulveda Blvd Suite 401, Los Angeles, CA 90045",0x80c2b11f934ee10f:0xa4351c42714051ca,33.9549428,-118.3965314,['Immigration attorney'],5.0,13,0,0,2024-07-05
"Jackson Hewitt Tax Service, 3825 Crenshaw Blvd, Los Angeles, CA 90008",0x80c2b8f4be0b01df:0x878d1260a940c8a4,34.0170204,-118.3356497,"['Tax preparation service', 'Accountant', 'Tax consultant', 'Tax preparation']",4.7,155,0,0,2024-07-05
"Genesis 1 Driving School, 1605 W Olympic Blvd, Los Angeles, CA 90015",0x80c2c7bd3bd88371:0xfa4c107d3e3eabe4,34.0495978,-118.2745312,['Driving school'],2.3,3,0,0,2024-07-05
"The Model Experience, 845 S Los Angeles St, Los Angeles, CA 90014",0x80c2c7cb38dcc7a9:0xd354ce0e80c73796,34.0411901,-118.2536697,['Modeling school'],4.3,53,0,0,2024-07-05
"Pollos Asados ""Al Carbon"" El Güero, Los Angeles, CA 90001",0x80c2c96eeeafcabf:0x59adf2c6090f2cfd,33.9603431,-118.2369813,['Restaurant'],3.0,4,0,0,2024-07-05
"Delilu Achievement Home, 5739 Chesley Ave, Los Angeles, CA 90043",0x80c2b79a090c46ad:0xa94092c484951ffd,33.989704,-118.334772,,4.5,2,0,0,2024-07-05
"Los Angeles City Baptist Church, 709 Spence St, Los Angeles, CA 90023",0x80c2cf570c24b84d:0xf7b11a6b570ab3ca,34.0287164,-118.1975163,['Baptist church'],5.0,2,0,0,2024-07-05
"Mc Connell's, 7965 Melrose Ave, Los Angeles, CA 90046",0x80c2becc016f76dd:0x7225be67110a2f2,34.0840182,-118.3634086,['Picture frame shop'],5.0,2,0,0,2024-07-05
"CACAO, 11609 CA-2, Los Angeles, CA 90025",0x80c2bb6f75323447:0x2e5e4aeadc246fce,34.044689,-118.4544235,['Coffee shop'],4.5,48,0,0,2024-07-05
"Zpizza, 2664 Griffith Park Blvd, Los Angeles, CA 90039",0x80c2c0cbdb81e5eb:0x8dcca94077fd256b,34.1069943,-118.2719074,"['Pizza restaurant', 'Pizza delivery']",4.7,8,0,0,2024-07-05
"Yogurtland Los Angeles, 11706 San Vicente Blvd, Los Angeles, CA 90049, United States",0x80c2bb5f8030e785:0xd8dd92b46dbf4d5a,34.053368,-118.46591,"['Frozen yogurt shop', 'Ice cream shop']",4.3,77,0,0,2024-07-05
"Areyan Kids, 207 E 12th St, Los Angeles, CA 90015, United States",0x80c2c7cc258963e3:0x68852109048b5f7e,34.0368032,-118.2579617,"[""Children's clothing store""]",4.3,4,0,0,2024-07-05
"1 Web Boulevard Inc, 309 S Carmelina Ave, Los Angeles, CA 90049, United States",0x80c2bca968dbddcf:0x6267fba2c569fbdb,34.0533844,-118.4796217,['Software company'],2.0,3,0,0,2024-07-05
"ABCS Consulting Services, 12443 Sunset Blvd, Los Angeles, CA 90049, United States",0x80c2bcadbf85baaf:0x11bd359620426e6c,34.058022,-118.482048,['Legal services'],5.0,1,0,0,2024-07-05
"SEPULVEDA BLVD, Los Angeles, CA 90064",0x80c2bba153526299:0xcacc5a8d2946b059,34.03564,-118.434242,['Bus stop'],5.0,1,0,0,2024-07-05
"Kenter Canyon Elementary School, 645 N Kenter Ave, Los Angeles, CA 90049",0x80c2a334fef4f35d:0x7a2146396b8c8d,34.0706958,-118.4890412,['Elementary school'],4.5,8,0,0,2024-07-05
"Westgate Condominiums, 11847 Gorham Ave, Los Angeles, CA 90049",0x80c2bb58acfc6127:0x783978807ae3755,34.0520012,-118.4690209,['Condominium complex'],4.6,8,0,0,2024-07-05
"Santa Monica / Westholme, Los Angeles, CA 90024",0x80c2bb856c2777b1:0x682589cbf250ae4a,34.053986,-118.429092,['Bus stop'],5.0,1,0,0,2024-07-05
"Kenter-Elkins Trek Park, 637-641 Elkins Rd, Los Angeles, CA 90049",0x80c2a3345a6808c3:0x743d2d01318512a9,34.0709762,-118.4898166,['Park'],4.7,3,0,0,2024-07-05
"Cerese's Pizza, 351 S Atlantic Blvd, Los Angeles, CA 90022",0x80c2cf9f20dfe153:0x975b7026aa51d4a0,34.0308117,-118.1543335,['Italian restaurant'],4.5,82,0,0,2024-07-05
"Walters Camera Video & Digital, 811 W Cesar Estrada Chavez Ave, Los Angeles, CA 90012",0x80c2c6513be2273d:0x798ce25e4f7bc946,34.0617822,-118.244856,['Camera repair shop'],4.2,68,0,0,2024-07-05
"9021Pho - West Hollywood, 7950 Sunset Blvd, Los Angeles, CA 90046",0x80c2bec227ee5a09:0x96f18651913b1bdb,34.0977995,-118.3631758,"['Vietnamese restaurant', 'Asian fusion restaurant', 'Asian restaurant', 'Pan-Asian restaurant', 'Restaurant', 'South Asian restaurant']",4.1,26,0,0,2024-07-05
"Burbank & Kaiser Permanente Woodland Hil, Los Angeles, CA 91367",0x80c29eb06841943d:0x7d620c09e435dd30,34.173411,-118.59012,['Bus station'],4.0,1,0,0,2024-07-05
"Mashti Malone's Ice Cream, 1898 Westwood Blvd, Los Angeles, CA 90025",0x80c2bbc9dd36cc23:0xc22396ba88cf875a,34.048376,-118.4353519,"['Ice cream shop', 'Restaurant']",5.0,5,0,0,2024-07-05
"Rolling Greens On Mateo, 1005 Mateo St, Los Angeles, CA 90021",0x80c2c73648e4a7d7:0x182d0ca66ff2dd26,34.031182699999995,-118.2326828,"['Plant nursery', 'Corporate office', 'Event venue', 'Home goods store', 'Landscape designer']",4.8,44,0,0,2024-07-05
"The One Event Venue, 3680 Wilshire Blvd 5th Floor, Los Angeles, CA 90010",0x80c2b88491d3f5a3:0x9e96dc4a262755d7,34.0613368,-118.3061724,['Event venue'],4.2,28,0,0,2024-07-05
"KeyMe Locksmiths, 5429 Hollywood Blvd, Los Angeles, CA 90027",0x80c2db7c7ad2a057:0xadab413e6a7bdad2,34.1022,-118.308,"['Locksmith', 'Emergency locksmith service', 'Key duplication service', 'Security system installer']",4.4,8,0,0,2024-07-05
"The Whiskey Lounge, 888 Wilshire Blvd, Los Angeles, CA 90017",0x80c2c7b15cc46c9d:0xbbb56ea12ceff80a,34.0497827,-118.2591762,['Cocktail bar'],4.0,58,0,0,2024-07-05
"Manchester / Gramercy, Los Angeles, CA 90047",0x80c2b6305c64c04d:0x68fcdf2d6ab199fd,33.959854,-118.313522,['Bus stop'],5.0,1,0,0,2024-07-05
"Crystal Matrix Center, 3215 Glendale Blvd, Los Angeles, CA 90039",0x80c2c0dba3a6845f:0x4bef6cfafe1498f5,34.1183245,-118.2609162,['Metaphysical supply store'],4.5,76,0,0,2024-07-05
"Bus Depot Wash, 420 Slauson Ave, Los Angeles, CA 90011",0x80c2c84fa6d29cab:0xcdbfad88f1b7c500,33.9885933,-118.2669324,['Car wash'],4.3,38,0,0,2024-07-05
"Asian Investigators Organization, 2520 W 8th St, Los Angeles, CA 90057",0x80c2c79dea0ca883:0x11e77eec818cbe05,34.0567871,-118.28313,['Corporate office'],5.0,2,0,0,2024-07-05
"Giga Gifts, 3250 W Olympic Blvd # 318 #318, Los Angeles, CA 90006",0x80c2b8877a4b1429:0x78dbf62c90535683,34.0522795,-118.3083861,['Gift shop'],4.0,38,0,0,2024-07-05
"Hair Story, 359 S Western Ave, Los Angeles, CA 90020",0x80c2b8998efd15a5:0xe0ce39ba5501868e,34.0673871,-118.3096077,"['Beauty salon', 'Hair salon']",3.9,13,0,0,2024-07-05
"Craft Depot, 401 7th St, Los Angeles, CA 90014",0x80c2c63413b03d69:0xb8c66f496a9df47,34.0420333,-118.2480958,['Craft store'],4.0,106,0,0,2024-07-05
"Green Apple Market, 600 7th St, Los Angeles, CA 90021",0x80c2c6316f23b3d1:0xc1601423a4d30ed2,34.0404037,-118.2467286,"['Grocery store', 'ATM']",3.9,76,0,0,2024-07-05
"Prentice Hotel, 1014 E 7th St, Los Angeles, CA 90021",0x80c2c630342fd103:0xd665df186c94bdf3,34.0383077,-118.2436062,['Hotel'],4.2,8,0,0,2024-07-05
"The Carlton Hotel, 534 Wall St, Los Angeles, CA 90013",0x80c2c636865e24d5:0x452e9ddac79df647,34.0439416,-118.2463199,['Hotel'],3.1,7,0,0,2024-07-05
"Castro's Barber Shop, 1816 W Temple St #4927, Los Angeles, CA 90026",0x80c2c0dbf09585c1:0xf6e47d5b840b838e,34.0691291,-118.2652407,['Barber shop'],4.5,48,0,0,2024-07-05
"Aquacity Coin Laundry, 1311 Glendale Blvd #H, Los Angeles, CA 90026",0x80c2c7a6d38dfd21:0x50ed7e0fc2a585b1,34.0790518,-118.2605286,['Laundromat'],3.9,8,0,0,2024-07-05
"Professional Barber Shop, 3709 East Cesar E Chavez Avenue, Los Angeles, CA 90063",0x80c2cf5f763412bf:0x2c78664a3a27e4f8,34.0407387,-118.1854963,['Barber shop'],4.6,44,0,0,2024-07-05
"Pro Desk at The Home Depot, 1675 Wilshire Blvd, Los Angeles, CA 90017",0x80c2c7a145f314fd:0xe8671bfe3df32456,34.0574754,-118.2717179,"['Building materials store', 'Dry wall supply store', 'Insulation materials store', 'Lumber store', 'Marble supplier', 'Masonry supply store', 'Millwork shop', 'Molding supplier', 'Roofing supply store', 'Welding supply store']",4.6,8,0,0,2024-07-05
"Walgreens, 2222 Colorado Blvd, Los Angeles, CA 90041",0x80c2c166534eaa81:0x7f2604c777e3dd33,34.1383646,-118.2152572,"['Drug store', 'Beauty supply store', 'Convenience store', 'Cosmetics store', 'Greeting card shop', 'Perfume store', 'Stationery store']",3.7,37,0,0,2024-07-05
"Linebarger Goggan Blair, 515 Flower St # 3500, Los Angeles, CA 90071",0x80c2c7b3b745579b:0x3591e90ffafd30a4,34.0514139,-118.2567698,['Attorney'],1.4,24,0,0,2024-07-05
"International Auto Collision, 2323 Cotner Ave, Los Angeles, CA 90064",0x80c2b0a8562a4321:0x65c338faf16398da,34.0371141,-118.4379643,['Auto body shop'],4.6,8,0,0,2024-07-05
