review_id,user_id,business_id,stars,useful,funny,cool,text,date
gddgRlfIU974lY9V14Bkyg,1uA9xK6N6WO-7-aM93196A,zAhDliPU8xRGGpF17n_lvw,1,5,1,0,"This place is the worst place to take your car to fix!  Sears store is great.  But Sears Auto is run by a bunch of idiots here.  Let me explain my experience this past week.

I brought my late model 2009 BMW ""Ultimate Driving Machine"" in for an alignment check and alignment.  Yes, they do use state of the art machine by Hunter systems and they also have this new Rapid Alignment check which they can quickly check your alignment for free in under 2 minutes.  You simply pull up to the bay, they install the sensors and roll your car forward.  Immediately, the computer tells you your alignment.

Fast forward to 30 seconds later, I decided to get an alignment done for $84.99.  I told them I would like them to test drive it with me so that the steering wheel is straight afterwards and such.  In addition, I also know a bit about BMWs.  First, on a stock BMW 3 series, there is something called an alignment pin that is there from the factory!  This pin holds the strut in a particular location so you can't change the camber.  If you do remove the pin, which is only allowed by BMW for excessive camber problem (such as hitting a curb, accidents, etc.), then you could remove it but it creates another problem because the strut is now able to move in the future... throwing off your alignment.  So why do these engineers put these pins in there for the first place?  So you don't touch the camber if you car doesn't have a problem!

The technician who worked on my car, is a joke.  First, he selected the damn wrong profile for my BMW.  I walked into the bay and told him to choose 3 series, 18"" WITH sports package.  A sports package suspension has much more aggressive setup than a non-sports suspension.  What this means is that the ""center"" of each alignment criteria is different.  On a 3 series coupe 335i, the rear camber is center at -1.8 but on a stock non-sport suspension, it is center at -1.4.  See what I'm talking about?

The idiot technician decides to choose the standard suspension.  He wouldn't let me scroll down to tell him to choose the ""Sports Perf Suspension"".  How do I know it exists in the system?  Because I just got a free alignment check in the other RapidCheck system 5 minutes ago!  That profile (template) exists!  This guy has NO CLUE about BMW's. 

Next, this guy decides to pop my hood and begins to hammer my strut.  I told him WTF are you doing?  He wouldn't respond.  He was trying to remove the alignment pin.  I told him to stop, and I told him to NOT touch that pin.  He told me to relax, he knows what he's doing, he's got 3 years of auto experience, blah blah...and that I shouldn't be telling him how to do his job.  I was not telling him how to do his job, I simply told him NOT to change the front camber and to leave that pin alone!  All the alignment shops I've been to in the past, have never touched the front camber and that alignment pin!!  Under no circumstances do one need to remove that pin unless you modified your car, or had a significant accident, or bent some suspension parts.  If I did bent some suspension, one should replace those suspension instead.

After calling the manager over to tell him to select the right profile, he quickly finished up, leaving my car in a sub-par aligned condition.  I took my car to another Sears in Costa Mesa to check the alignment and it was STILL off!  I decided to go to an independent shop, got it fixed.  Then went to Sears in Pasadena and finally the alignment is all correct.

AVOID this place at all costs and do not bring your car here for an alignment.   Just bring your car here for the free alignment checks and then get the hell out of there!",2012-09-24 07:33:25
6RSBtrR9Q1v-e35JhCTx4w,EoIGS8jEua-TSxNWvAccLA,zAhDliPU8xRGGpF17n_lvw,5,2,0,1,Walked over to the auto center after a dead car in the parking lot of Nordstrom. This young girl Lupe assisted me and went out of her way to help me! She called the mall security and I had them jump me to her facility after she shared this promotion of 20% off all batteries. Very quick service from the mechanics and her :)  She definitely provided great customer service !,2016-09-20 04:42:36
GOn29Z9Yo1MU84MUNcP8JA,N4X-i0fjWUwoxOTpAS1tOA,zAhDliPU8xRGGpF17n_lvw,1,0,0,0,"Never again in this place!!!!  Don't come here.  My fiancé had her oil changed and they called saying they needed to top off her coolant. She approved but now, 4 days later, her car is leaking, overheating, and the coolant is empty.",2016-12-09 02:41:37
t4xkt88FDCFQ_sEK-82Q2A,9oBQ2MA0Nf7ZdpX7jMOXIQ,zAhDliPU8xRGGpF17n_lvw,1,0,0,0,"Please do not go here. I came here for an oil change and assumed that i actually got one when it turns out they charged me for nothing and messed up my motor. Check your oil after if you do come here otherwise, please do not waste your time, go somewhere else.",2018-01-03 20:31:57
U62gBkLodOrg63gag3ulrA,3IbUsmuRiC40dcnej8WQvw,zAhDliPU8xRGGpF17n_lvw,1,2,0,0,"2.5 hours for an oil change! I had an appointment scheduled! When I asked to speak with manager, he was gone for the day. Absurd, first and last time I come here. If I wouldn't of asked it would of been longer. Ridiculous, this was at Cerritos location x( you thought jiffy lube was bad! This place suggests extreme car repairs.",2016-06-04 00:54:20
nZGUKJwJ4xY3IvQ9DlLihg,37BhcF7rT3hOeD3EssXisg,zAhDliPU8xRGGpF17n_lvw,1,4,1,1,"My elderly father recently went to get his vehicle repaired. They attempted to totally fleece him. They didn't know he actually knows something about cars and use to work for Sears in the auto department a very long time ago. They insisted he probably wouldn't be able to make it home with his car due to a severely leaking radiator hose and radiator bubbling! My dad saw what was up. My 81 year old father, stooped and bent over, walked out and drove home fine. We went and had freon put in (original reason for bringing in because a/c wasn't cold) and car works fine. ZERO leaks in driveway from radiator. What a disgrace to a once wonderful company.",2016-10-04 23:41:36
O1ZQfOaRJSuX4TM0k7QiRA,p_G_viUY89JGnZLhemVtqg,zAhDliPU8xRGGpF17n_lvw,2,0,0,0,"I was more annoyed with the fact that I got there for my oil change an hour earlier than my appointment, but they didn't finish my oil change by 12 like they had told me they would. THEN they asked me if I wanted to get my rear breaks redone and that they would finish in an hour (at this point it should be done by 1:21PM). I was hesitant because I wanted to have a good amount of time to get to work so I asked him more questions and questioned if I should reschedule but he said it would be fine. I come around at 1:30PM ready to pick up my car and they tell me it'll be another 35 minutes. IF THEY HAD JUST BEEN HONEST WITH THE TIME I WOULD HAVE JUSR RESCHEDULED FOR ANOTHER DAY. 


I was so stressed out and the guy said he would help me find discounts and coupons but he didn't. I had to find them on my own. And I was late for work yay",2017-02-24 22:11:45
jcRbN84QG5qy1TLgQMA6hg,P3E0moSA3JRM1WlS5PQgSg,zAhDliPU8xRGGpF17n_lvw,1,2,1,1,These guys are a bunch of thieves.  So last year I didnt have access to a lift so I couldnt do my own oil change so I took my car to them. I just did my oil change on my car today and found out these guys stole my oil filter magnet. That shit was 100 bucks. Last time I do business with these guys. Avoid this place.,2014-03-12 06:10:23
cJQaS2p0xiqDLWagLhJr2w,wDKDLrwNIQURYdiCng7Aog,zAhDliPU8xRGGpF17n_lvw,4,0,0,0,"First time here at Sears Automotive center. 
Priscilla did my work order. All seems to go well, so far...update after the work is completed.",2017-01-18 21:22:16
SD-qeyc7SDzGL81_YBn14Q,HRmC2t-OWdVM0VkclyJN8g,zAhDliPU8xRGGpF17n_lvw,4,0,0,0,Sears Auto is great. It's nice when they recognize me and appreciate that I returned for more great service. Give Priscilla an award for her customer service! And get more sales staff.,2016-06-26 05:41:50
X7P16pwrmaB8l0NIfPvmqg,yciirwQI7fOAA8yhsQ0WOA,zAhDliPU8xRGGpF17n_lvw,1,4,0,0,"I drove my car in and ended up with an inoperaple car. I brought my 2002 Nissan Xterra into the Cerritos, California Sears Auto Center because my ""Service Engine Soon"" light appeared. The Auto Center conducted a diagnostic check to determine the source of the problem. Initially, the Auto Center informed me the problem was a sensor. The cost for parts and labor was estimated over $700. I agreed for the work to be performed. I spoke to the Auto Center later that day and learned that the problem was not the sensor, but a coolant issue. I was informed by the Auto Center that a Coolant Exchange was completed and the Service Engine Soon light was no longer lit. I was assured by the Auto Center that my problem was corrected. 

A few days later my Service Engine Soon light appeared again. I brought my car into the Auto Center the next day. The Auto Center performed another diagnostic and determined that my coolant was low. I was told the reason the Service Engine Soon light keeps appearing is because I have a coolant leak. This explanation made sense considering I was at the Auto Center the second time in three months for the same problem.  The Auto Center also stated to me that the work had to be performed at another auto repair (i.e. dealership) because their location was not equipped to diagnose or fix the problem. 

I decided to get the Bronze Package (oil change, fuel system flush, 24 point inspection, and tire rotation) considering I was already visiting the Auto Center for the previously mentioned coolant leak.  I left the vehicle at the Auto Center while I visited the mall with my 2 year old. I returned 1  1/2 - 2 hours later to find out that no service was performed and my vehicle was inoperable. The problem arose when the plug was removed to drain the oil from the oil pan. I was informed that a piece of metal from the pan came off when the plug was removed and that the Auto Center could not refill my car with oil. Essentially, I would have to replace the oil pan (a cost of $650) before my car could start. It should be noted that the Auto Center was the last company to successfully change my oil.  If the Auto Center believed the oil plug would potentially lead to pieces of metal breaking off from the oil pan, this information would have been noted in your computerized file. The Auto Center removed the oil plug in an attempt to perform the oil change and rendered my car inoperable. 

I had my car towed from the Auto Center the next morning. After several conversations with Gene Shobe (Auto Center Coach), I was informed that the company will not do anything to rectify the problem (driving into a repair center and not being able to drive out) around 11:30 a.m. I was stranded at the Auto Center with a 2 year old. The oil pan must be replaced before the car can start. The story ended with more than $3,000 in repairs because my gaskets were blown. Take your car anywhere but here.",2011-11-15 07:33:43
F2W1oukzcJI298vmDYaMOg,-Xyb6RuG_vEa2As9V6hZVQ,zAhDliPU8xRGGpF17n_lvw,1,2,0,0,"Wish I could write less then one star but you must choose one star at the least in this app. Worst experience I ve had for an oil change. I never like to write reviews because I don't believe in putting down other people in their employment but they were so incompetent on 2 different occasions I could not resist. I bought groupons for two different cars and took them in and both times I had asked for them to call me when the car was done which took 2 whole hours for an oil change! Both times they never even had the decency to call me when the car was done! Also the groupon stated in clear writing that it included  a complimentary tire rotation, which they didn't even do to my car either, on both occasions as well. On top of everything else they were supposed to do a multiple point inspection on the vehicle. When I asked how the inspection whent they said really well and there isn't anything wrong with the vehicle. After an hour of driving and crossing LA, my car started shaking and making a sound from my front left tire. Worried I stopped and took it to my mechanic who said my brakes were at less then 20%. The receptionists were very polite, and I'm sure the mechanics do good work when they do it, but whoever the hell is running the place needs to stop walking around on the phone talking to his friends and ACTUALLY TRY TO MANAGE THE PLACE AND IT MIGHT NOT RUN LIKE A SHIT SHOW...... DROPS MIC....",2016-08-29 22:46:38
zB71s6bLb8csqTdW7IlvUA,r7IeK4knXtFJffREoVogng,zAhDliPU8xRGGpF17n_lvw,3,1,0,0,"It's a hit or miss with this place. I have been here at least five times; a couple of oil changes, an alignment, inspections, and to replace a deflating tire on Christmas Eve.

I work nearby so 4 out of 5 of those visits I dropped my car off. I figure, it can't take more than 9 hours to work on my car. If it needed anything I would have them give me a call or text me.

I decided to wait one time for an oil change...

Long story short, if they say an hour and a half, just make it a whole three hours. Bring a book or two. 

They're not all that bad.",2013-09-11 23:33:21
jzMZLgH2yXCxta3fHRXEtQ,Y5ezqFuBXL8qZFxQoBywjA,zAhDliPU8xRGGpF17n_lvw,1,3,1,0,"I had a groupon oil change deal and while I was waiting I was shopping in the mall.   I received a call saying there were issues with my car.   I was told there was a steering fluid leak and I would need  rack and pinion parts and more for the low cost of $1200.  I went to my regular trustworthy mechanic the next day and he fixed the problem with a $10 bottle of lock tight for steering leaks.  I also talked to someone else and they asked the same question as my mechanic, ""Well do you have any problems with your steering.""   and the answer of course was NO.   How classic is that......reeling you in with a cheap oil change and selling you services you don't need.",2016-08-17 03:49:42
kyfqHCxB9ofQGfYTE73vLA,xUUyDXSmFFEBcmj70cca_w,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"When I first came to sears auto center several years ago - I had a pretty good experience, but it is NOTHING like the service I have received in the last year or two.  I'd particularly like to commend Carlos.  It's because of him that I won't take my car anywhere else!  

The service he has provided is not only amazing - but he is honest!   It's very important to me to know that I can trust who is working on my car....no one wants to feel like they're being lied to....and unfortunately, in the auto industry - it's pretty common.   I am SO glad to know that when I visit sears auto and speak with Carlos; I am not being taken advantage of.  

I refer EVERYONE to sears auto and specifically to Carlos.  I promise you that you will not regret taking your car there.  They will take care of you!",2018-01-30 03:28:44
JiUOKMc2cavs0TorexeboQ,rgcOAlVcICQALKvuSMnoDw,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"Auto maintenance  can be somewhat frightening when dealing with a tight budget, but my recent trip to Sears auto changed my mind. Today I stopped by for an oil change and tire rotation service after a phone invitation from a girl named lupe. She told me they were not too busy and it would take about an hour for the service to be completed. As soon as I arrived lupe was friendly and welcoming and showed interest in helping me. I decided to wait in the waiting room.  Lupe informed me that everything was ok with my car, but that on my next oil change it would need some additional maintenance. She gave me an estimate and I was fully explained about the suggestions to my car needs but was never pushed into buying anything. I was more than pleased that the service took less than i was originally told . Lupe kept me up to date with the status. I will definitely recommend this place. You have now a loyal customer thanks to lupe's honesty",2015-01-12 16:28:07
-ms0mdYB4Myl9AXANwctBw,PMx4vNVY_e2MboFqn-cG6Q,zAhDliPU8xRGGpF17n_lvw,4,1,1,1,Went here for installation of new tires. Everyone was friendly but they were short on people so the line took about 15 minutes. But they installed the tires and were done when they said they would be. Overall good experience.,2014-02-13 22:53:45
w0C0KJrpWm54p1gvAYjqvQ,1eiZCIic-f7PJsMSwulpUw,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"Priscilla and Jason had the most friendly customer service I have seen in a while. They made sure everyone in the room knew that they would be serviced very soon, they were quick, and best of all they managed to remember my name when I came back later to pick up my car. Definitely coming back to service my car.",2017-07-27 01:48:06
oQUZDRd2RCdBQEhqMF7rxg,v_n9ZQ535u6ivRdmaOKhPQ,zAhDliPU8xRGGpF17n_lvw,5,1,0,0,"My favorite place to get all my car repairs is at the Sears Auto Center in Cerritos, Calif. It's like visiting friends everytime I go there. They're always very welcoming and friendly. They always fix my car right, never felt ripped off and they've even given me discounts on the labor. If you're looking for a good place to fix your vehicle stop in and ask for Priscilla, Lupe or Erica and tell them I sent you. I guarantee you'll be a real happy customer just like me in just one visit!",2016-12-10 07:13:08
ddZd5G9e6wcYZCV65vRe6A,8tdAR8_tumc3Pz8EDVqEtw,zAhDliPU8xRGGpF17n_lvw,5,1,0,0,Second time back at this place and so far so good love how fast and how fair their prices are will definetly be back again,2016-09-29 19:40:36
KCG-8IfpZJ4O6uF7oRKN7A,zSy4wJlcwFYBzOF2bb2ahQ,zAhDliPU8xRGGpF17n_lvw,1,0,0,0,"My vehicle experienced engine trouble a few months ago while I was visiting family. I took it to this location because it was near where I broke down. It cost over $3k to have my SUV's engine repaired. A few weeks later back in San Diego my kids wanted to watch a movie on the built in infotainment center (first time since the repairs) but the backseat display wouldn't work. I checked the manual and online to see if I could troubleshoot but no dice. Mind you I'm not car savvy at all but I wanted to see if it was something me or my kids had done. 

Then I recalled the work I'd had done on the car weeks prior and thought to check back with Sears. The guy who answered the phone was rude and treated me like I was stupid for asking if my infotainment center troubles were possibly related to the work that was done. He didn't ask for any details, just told me to go to an auto electronics store. I asked for a manager and after a long hold I get Mr. Ron Stone.

I explained the car situation, he pulled up the repair record, and then suggested it was possible a fuse may have blown during the engine repair. He offered to contact my local sears to set up an assessment free of charge. He sent me an email, to which I responded immediately with the preferred time and location for the assessment. Fast forward three months and three follow-up emails from me later...no response from Ron, no appointment.

I will contact my local Sears myself to try and have this resolved but I have no reason to believe it will be based on my experience and the poor customer service I've received thus far.",2016-10-19 01:02:45
a1-ExBwF7TACxHCvKgRtYA,PG0uuh3EvyOAq-05tmLQNQ,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,Quick service  i had my whole rear axel assembly done here before on my 02 suburban  before i got it done i would hear a winding noise  now its quiet  and smooth after driving  it home i fell in love with my truck all over again Erica helped me out very friendly  and down to earth. And honest which nowadays is hard to find in auto centers i dont know why they get a bad rap but they do a good job thanks again erica.,2015-01-18 00:11:43
bFOyN_vNbu1j6vrf3tJumw,-oQFB9O32_3zalidRMifbA,zAhDliPU8xRGGpF17n_lvw,1,5,4,0,"I called in the morning and a guy named Jesse answered the phone. He was rude and seemed very annoyed. I was ready to make an appointment to purchase 4 new michellin tires but they way Jesse answered the phone just really pissed me off. He needs to learn CUSTOMER SERVICE beacuse if he keeps answering the phone, this place will lose customers. He just lost Sears Auto $650 is sales.",2013-08-23 04:57:42
dk30O8mJeQddZoEh4Wi_8g,iQ22D9WQ1LK3iCShVUdIuw,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"Came to check my battery (mind you it's free at any Sears) however I called Downey and they told me that they were extremely busy so if I wanted to get it checked I would have to take it off myself so I don't have to wait 2 hours!! I said forget that! I called this Sears in Cerritos and Ron took care of me, they went out there checked my battery (no good) and they replaced it even though I was 3 weeks  past my warranty. I have bought my tires here and replaced all my batteries here! Why I called Downey?? I have no idea! Cerritos is my place and it should be yours!",2016-04-15 23:30:50
0x5Y2ZkdElYP-wGwTIt3hA,UJY7mAp7fkjUOuG9kDWqCw,zAhDliPU8xRGGpF17n_lvw,1,3,0,0,"Brought my mother's car in for the first free tire rotation(purchased the tires at this location) and they said it'll be an 1 1/2 hrs for it to be ready. I expected that since of course they accomodate the paying customers first. Well I take a quick walk over to the main store, come back about an hr later. The lady who helped me originally saw me walking in and said ""oh I think your car is ready"" (never called me btw, which she said they would do when ready....) so she hands me the keys and out to the car I go. Walk up to the car and check out the tires. Only the passenger side had been rotated. I knew this of course by the brake dust that collects on the wheels(only in the front).  Of course that's the side that you can see while waiting for your vehicle in the waiting area. So I walk back in and tell the idiots. They argue and say ""so you want us to put them back as they were?"" to which I reply ""no I would like you to rotate the drivers side like you were supposed to do"". I should have just left. But they took it back in and finished the job. DO NOT HAVE YOUR CAR SERVICED HERE. THEY ARE WORTHLESS AND CHEAT. 


If you ever need a set of tires, forget Sears and go to America's Tire, they are AWESOME.",2013-08-27 23:10:16
9jq--0ZvxZGbhFyIy83-HQ,1iIdQxY0FaYJY5qb29ci-w,zAhDliPU8xRGGpF17n_lvw,1,0,1,0,"Had an appointment its been an hour now  still they don't do my car yet,  that's why i called to make an appointment so I don't need to wait that long for alignment , poor service really waste of time here and this is the second time because I have no choice I bought 3 years warranty for alignment. Waste Of Time to come here. Now its been 2 hrs waiting still they don't do my car yet.",2015-10-16 00:25:36
cbc6A6d2tFEk9Bfh_AOrwA,3vE2prz_BUzCp-8h4b974w,zAhDliPU8xRGGpF17n_lvw,5,1,1,1,I visited Sears Auto for the first time about a month ago. I bought my son his first car and wanted an inspection. The customer service guy (young hispanic) that works in the inside was SOOOO helpful. I totally appreciated him. The mechanics were great. I was very nervous bringing the car there because I take my car to the dealer. Everything went well. All I needed on the car was an alignment and tire balance. I probably paid dealer prices but I really appreciated the customer service experience.,2012-12-14 20:28:58
yptUJPfJJW2tdWT6Fn8Y-A,9vA4YEqjMkNDUBkSNRaHqg,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"This Sears Auto Center location does an amazing job in ensuring that my car is up to date with its maintenance. Carlos L, is the front desk sales representative that I trust because he has a high level of ethics. I don't ever feel like he's trying to up sale me. Carlos only informs me about that things that are required to be done based on level of severity and he's very communicative with me on what's going to be done. I highly recommend that you schedule your appointment with him. If you come just for an oil change, make sure you bring the coupon that is available online all the time. It's way faster you schedule an appointment so do that.",2017-12-27 19:37:26
yBKyk48mUmRDKgojJXlqyw,v_n9ZQ535u6ivRdmaOKhPQ,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"I get all my repairs and service at the Cerritos Auto Center because they' re the best! I've been getting my car serviced at this Auto Center for over 15 years and I've never had one problem! Service writer, Priscilla treats me like a ""king!"" She does what she can to give me a good discount when requested, She's outstanding in person and on the phone. She's really redefined the words customer service!
 
If you want to get your vehicle fixed right and without the feeling of getting ripped off, I highly recommend that you contact Priscilla the next time your vehicle needs service!",2017-05-31 16:51:50
l2JV0s7N8Wr3LnTq3fwUig,VgQsYxfac7cHMGOb7Qgogw,zAhDliPU8xRGGpF17n_lvw,1,0,0,0,This place is a joke. Just let sears go out of business already. Came in for a three o clock appointment for a routine oil change and was quoted an hour and a half. Lol thats kind long for an oil change especially since its an appointment. Now that im sitting here its obvious why they quote you so long. The waiting room has a nice window to see your car in the garage and whos working on it. You also see the workers just standing around and playing on their phones. How about you guys get to work and touch my vehicle. One hour into this oil change and my car still not touched yet. Lol. Avoid this place at all costs.,2015-10-15 22:54:34
B3U7hxJgDlDqnrLlKyH94A,Lv8jAVoGopUR0SoJR9Hsew,zAhDliPU8xRGGpF17n_lvw,1,2,0,0,"DO NOT COME HERE. 

This place is terrible, I mean it! 

I had an apt. for a tire rotation at 5pm. I arrived on time and there was only one employee working who was currently speaking to someone. I waited behind him without being acknowledged for about 25 minutes until I spoke up and asked what was going on. 

His reply: I'm the only one working, you're going to have to wait. 

(Waited another 10, without being acknowledged and left)

This place is a joke, and has the customer service to prove it.",2017-08-02 21:49:52
yKAoUgMHY0pfopN2cA6G9w,24U5-OdM6tVcAlNvhHCAtg,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"I went to get a new set of tires installed I had ordered from online. The tires weren't due in for another week, but had arrived early. They called and left me a voice message letting me know I could come in and have them installed early if I would like. I walked in and there were a few people in front of me, the line moved a little slow for my liking, but it being a Saturday I understand they are busy. They took my information and estimated it would be 2 hours to have the tires installed. They notified me via text message that the tires were on and ready to go after about an hour and a half. I asked for one of the tires to be saved and they were nice enough to wrap it in shrink warp so it wouldn't get the back of the car dirty. I had a really great experience and would recommend them to others.
They did ask if I wanted any other services performed, but I declined. I felt like this is what happens every shop you go to, but they weren't pushy when I said no thank you.",2015-09-09 17:07:33
m3RBQqQsYLn1MBqsGyzJ4A,opIXgGNFGsgSLkiFlvcZvQ,zAhDliPU8xRGGpF17n_lvw,5,1,0,0,"I've been having issues with a 2-year old Bosch OEM battery.  Anticipating a long wait, I called ahead. Carlos informed me that there is no wait, technicians were idle. I arrived 45 mins later. Carlos wrote me up. I left and went to CPKs for 
A beverage.  35 mins later I returned to find the Technician wrapping things up. Everything as promised. Technician and Carlos were incredibly polite.  Painless and transparent. Good Job Sears.",2016-03-28 03:20:03
WE8M8P-p_lK9ctrxR5aD8g,WWeAOhCjuw_h-DigxpCA_A,zAhDliPU8xRGGpF17n_lvw,2,2,0,0,"Made an appt and dropped off my car for a tire rotation at 6pm. They told me they'll get it done by 7pm at the latest (when they close). I was waiting for their text but didn't hear back, so I ran over to sears at 7pm. They told me it wasn't done yet and they'd text me when it's done. I have no idea how this makes sense- they weren't even picking up phone calls and they locked the entrance door right after I came inside (when they realized they hadn't locked it). Did they expect me to pound on the door asking for my car...? A little dumbfounded. On a brighter note, my tires are rotated now.",2016-03-29 02:27:15
jUQg6HZAueJU5ST7GNV5pg,D5tUj89QbWyESDsP6lteEw,zAhDliPU8xRGGpF17n_lvw,1,0,0,0,"This place is horrible. I made an appointment for 6pm for a standard oil change. Dropped my car at 5:40. They close at 7pm. It is now 7:35 and I am still waiting. Why make an appointment?? Seriously 2 hours!?! Not to mention when I came in the rep told me after getting my license plate info that I had 3 tires that were bad??? NOPE!! I just saw them charge this elderly woman $$770 for brakes...wtf?

Can you say RIP-OFF?? I will never come here again. I have lived in this city the majority of my life and this is the 1st and last time here!",2017-04-04 02:38:17
42AKYCqRJLr5K_FdGDHZ0g,6rdJ-Mz4HKs05cDgJanrUw,zAhDliPU8xRGGpF17n_lvw,4,1,0,0,It was awesome that I had the road hazard warranty on my tires. I had a flat and they repaired it so fast. I wasnt charged a dime! Great job!!!,2012-09-26 19:15:57
S4wz6oKxs26pm8xA5LeO2A,Jgk4khUjCYyul_DKIA6JEw,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,If you come here ask for jason. He will definitely help you out. Thanks for the service !!,2016-10-06 19:42:09
KhwNKz4xZe_E-QkZXaEMKg,KIkpNDtGf61ie5DFReZLsA,zAhDliPU8xRGGpF17n_lvw,1,0,0,0,"Wow, one of the worst experiences I've ever had with a ""mechanic"". Trying to get more and more money from me without explaining. I myself am a mechanic and worked at a performance shop for a couple years before moving away from that industry. This tech/mechanic reminded me why I left. Lies and expects no one knows about their car, need the rack center (because in my experience the racks I have gotten rebuilt have never come centered) as I installed it myself. Then tries telling me I CANT take my steering wheel off if it is crooked and put it on straight... I have quick release and taking off the steering wheel does absolutely nothing... (didn't know what a quick release was) Then tried telling me to make an appointment because they need to my rebuild rack because it's blown -.- . 1. Didn't even look under the boot of my inner tie rods to even see if they're leaking (so how is it blown?) 2. You can center a rack with it in a car, (hence a thousand dollar machine) many other places have done it (not my first rack swap) and 714 tires has done it for me twice; however they are closed on sundays and I have work Monday morning. So need car asap. 3. When I said he's not touching my car to drop the rack he get real mad and all understanding was thrown out the window as he started to raise his voice and get closer to me. Very unprofessional and childish if you ask me. Check out JUST TIRES instead for quick work or 714 TIRES for professional help and advice.",2017-08-27 23:36:15
e-jnc_57llXKAtVtWVv7FA,ugTRSJMEfWrCdIJ_UD32Gw,zAhDliPU8xRGGpF17n_lvw,1,0,0,0,"If ordering online and need service in the store insist on an appointment or you will be left waiting.


A lot of needless waiting. I had ordered tires online and called the store once I checked the UPS tracking number saying that the tires had been delivered. The store then said that they did not see the tires and would call back in 30 minutes once they had checked, Sears never called back. Next day I called again, now they had the tires, I asked for an appointment, was told on the phone that no appointment was necessary, again I had asked for an appointment and was told no appointments since I had ordered online. Now I am standing waiting while everyone with an appointment goes to the counter before me. I will not be coming here again.",2016-11-05 16:05:05
GJeYfYU_zdb3mTABuSXkGg,ZyimCqVIxxQTQRvsHfuGpA,zAhDliPU8xRGGpF17n_lvw,2,0,0,0,"I like going here because Sears is a trusted brand. I've been here two times now and will continue to go there if the Groupon keeps coming out for Oil Changes. The wait time is long even with appointments. I was told I would have my oil changed in less than 45 mins and I received it at an 1:15 minutes later. I do like how they show you anything else that they found deficiencies in and don't try and sale you more. That wait time though come on guys. And a smile at the door wouldn't be to bad. Most of the Cashiers look as though they don't want to be there. It's Cerritos not East L.A.  

Updated Review: 2.25.17
I came in for an alignment and a battery cleaning with an appointment at 12:00. Was treated great and taken in promptly. I asked the woman at the service desk how long t would take and I was told one hour. I came babe in an hour and my car was still out in front with nothing worked on. I asked her and she even looked concerned as to why they haven't taken it in yet. Of course instead of apologizing she told me "" there were only two alignment spots and they were occupied, an additional 30 mins should do the trick"". At an hour and thirty eight minutes they just started working on it. I did like this place a lot but this is ridiculous.whats the point in making an appointment if they don't honor the appointment. Will start looking for a new place and will write upper management.",2017-02-25 21:40:41
A2uVvDmPPbFB1w5AciKDOA,iJCNE2DH5eFqpY_5Cv4Bxg,zAhDliPU8xRGGpF17n_lvw,1,3,2,1,"Here's my story. They charged my girlfriend $150 for something they broke, they stripped the oil pan on her car while they were changing the oil and all they did to fix it was re-thread it and that's not worth $150 that's the price for another oil pan and I should know cause I grew up with cars and I've been a car enthusiast my whole life.

 So I talked to the manager and complained but all he did was give us a $25 discount which is only a fraction of the cost. They told us that it wasn't their fault but it can't be us since we weren't the one who was doing the job, so who did it? Mother nature stripped the pan? Also they're the only ones who changes the oil on that car since she got it and it happened on their hands. We cant pull the car out since it has no oil and we cant put oil in it without a damn drain plug so we had no choice.

I've changed oil on so many cars and I've never stripped the oil pan on any of them. I have friends that are ASE certified mechanics and they laugh about how idiotic and moronic the management is. Oh also, get this the manager's excuse was that the car has 120k miles. Are you kidding me? I've owned cars with 200k+ miles and they all had their original oil pans.

Save yourself the trouble and don't go here, go somewhere that's trustworthy and reliable or better yet do it yourself. These people are out there ready to screw you way up the behind.",2012-12-21 21:32:12
prCsFXbxFdqrClmZkK53Cw,GlOS67Vwfi9bTzfQR19Kjw,zAhDliPU8xRGGpF17n_lvw,3,1,0,0,"I used to go here a lot when I lived in Norwalk.  But only came here for oil changes and new tires.

I got a decent set of tires and of course I naturally got my alignment fixed.  Usually I would get my oil changed at the same time.

I'm giving them three stars because one of my tires did pop (weird) and they replaced it.  No problem.  But the wait times were so severe that I would almost regret getting them done here.

I would shop at the mall for like 3 hours and my oil change/alignment wouldn't be fixed.  I don't think it takes that long for an oil change.  Plus the wait time to have someone service you at a desk is an eternity.",2015-01-13 00:49:58
CBse8MVe1DKlM_Xh8lPvIQ,j-gv6Og_7JuQ5JSAN84XAw,zAhDliPU8xRGGpF17n_lvw,4,0,0,0,"Jason and mechanic Alex took real good care of me and my Scion tC 2008. I had a couple things that needed fixing: front brake pad replacement, calipers, engine valve, and oil change. I thought the price was very reasonable. The only thing was the wait time from 9:30am - 3pm which is why not the full 5 star. Clearly I wish I had a more productive day than waiting at the mall. But I appreciate the quality of work being done to my vehicle.",2017-06-14 22:50:00
